FRR	FAR	Caracteristicas
0.2134804	0.11180882	dt(1.75),ft2(1.5),ft4(1.25)
0.15147059	0.14670098	dt(1.75),ft2(1.5),ft4(1.5)
0.14436275	0.15617158	dt(1.75),ft2(1.5),ft4(1.75)
0.14436275	0.15700981	dt(1.75),ft2(1.5),ft4(2.0)
0.14436275	0.15703431	dt(1.75),ft2(1.5),ft4(2.25)
0.2129902	0.11348039	dt(1.75),ft2(1.75),ft4(1.25)
0.14313726	0.16113725	dt(1.75),ft2(1.75),ft4(1.5)
0.115686275	0.19050491	dt(1.75),ft2(1.75),ft4(1.75)
0.1120098	0.19778922	dt(1.75),ft2(1.75),ft4(2.0)
0.11127451	0.19838235	dt(1.75),ft2(1.75),ft4(2.25)
0.2129902	0.11352451	dt(1.75),ft2(2.0),ft4(1.25)
0.14142157	0.16269118	dt(1.75),ft2(2.0),ft4(1.5)
0.10980392	0.20082843	dt(1.75),ft2(2.0),ft4(1.75)
0.092156865	0.22061275	dt(1.75),ft2(2.0),ft4(2.0)
0.0875	0.22544608	dt(1.75),ft2(2.0),ft4(2.25)
0.2129902	0.11352451	dt(1.75),ft2(2.25),ft4(1.25)
0.14142157	0.16275491	dt(1.75),ft2(2.25),ft4(1.5)
0.10955882	0.20243137	dt(1.75),ft2(2.25),ft4(1.75)
0.08848039	0.22825	dt(1.75),ft2(2.25),ft4(2.0)
0.076715685	0.24112745	dt(1.75),ft2(2.25),ft4(2.25)
0.22132353	0.11943137	dt(2.0),ft2(1.25),ft4(1.25)
0.20416667	0.13396078	dt(2.0),ft2(1.25),ft4(1.5)
0.20392157	0.13606863	dt(2.0),ft2(1.25),ft4(1.75)
0.20392157	0.13617647	dt(2.0),ft2(1.25),ft4(2.0)
0.20392157	0.13617647	dt(2.0),ft2(1.25),ft4(2.25)
0.20490196	0.14105882	dt(2.0),ft2(1.5),ft4(1.25)
0.14117648	0.18773039	dt(2.0),ft2(1.5),ft4(1.5)
0.13357843	0.20285784	dt(2.0),ft2(1.5),ft4(1.75)
0.13357843	0.20517647	dt(2.0),ft2(1.5),ft4(2.0)
0.13357843	0.20531373	dt(2.0),ft2(1.5),ft4(2.25)
0.20416667	0.14383824	dt(2.0),ft2(1.75),ft4(1.25)
0.13235295	0.2072402	dt(2.0),ft2(1.75),ft4(1.5)
0.104411766	0.24768138	dt(2.0),ft2(1.75),ft4(1.75)
0.1004902	0.2597843	dt(2.0),ft2(1.75),ft4(2.0)
0.0997549	0.26166666	dt(2.0),ft2(1.75),ft4(2.25)
0.20416667	0.14396569	dt(2.0),ft2(2.0),ft4(1.25)
0.13063726	0.20973529	dt(2.0),ft2(2.0),ft4(1.5)
0.09803922	0.26243627	dt(2.0),ft2(2.0),ft4(1.75)
0.07990196	0.29090196	dt(2.0),ft2(2.0),ft4(2.0)
0.0752451	0.29933333	dt(2.0),ft2(2.0),ft4(2.25)
0.20416667	0.1439706	dt(2.0),ft2(2.25),ft4(1.25)
0.13063726	0.20991667	dt(2.0),ft2(2.25),ft4(1.5)
0.097794116	0.26516175	dt(2.0),ft2(2.25),ft4(1.75)
0.075980395	0.30236274	dt(2.0),ft2(2.25),ft4(2.0)
0.06421569	0.3217206	dt(2.0),ft2(2.25),ft4(2.25)
0.21862745	0.13653432	dt(2.25),ft2(1.25),ft4(1.25)
0.2009804	0.15564215	dt(2.25),ft2(1.25),ft4(1.5)
0.2007353	0.15966177	dt(2.25),ft2(1.25),ft4(1.75)
0.2007353	0.16006373	dt(2.25),ft2(1.25),ft4(2.0)
0.2007353	0.16007844	dt(2.25),ft2(1.25),ft4(2.25)
0.20220588	0.16287255	dt(2.25),ft2(1.5),ft4(1.25)
0.1377451	0.2194951	dt(2.25),ft2(1.5),ft4(1.5)
0.13014705	0.24044117	dt(2.25),ft2(1.5),ft4(1.75)
0.13014705	0.24484314	dt(2.25),ft2(1.5),ft4(2.0)
0.13014705	0.24522059	dt(2.25),ft2(1.5),ft4(2.25)
0.20147058	0.16668628	dt(2.25),ft2(1.75),ft4(1.25)
0.12892157	0.24367157	dt(2.25),ft2(1.75),ft4(1.5)
0.10098039	0.29390195	dt(2.25),ft2(1.75),ft4(1.75)
0.097058825	0.31099018	dt(2.25),ft2(1.75),ft4(2.0)
0.09607843	0.31490687	dt(2.25),ft2(1.75),ft4(2.25)
0.20147058	0.16699019	dt(2.25),ft2(2.0),ft4(1.25)
0.12720588	0.24733824	dt(2.25),ft2(2.0),ft4(1.5)
0.094607845	0.31275	dt(2.25),ft2(2.0),ft4(1.75)
0.07647059	0.34953922	dt(2.25),ft2(2.0),ft4(2.0)
0.07156863	0.3622598	dt(2.25),ft2(2.0),ft4(2.25)
0.20147058	0.167	dt(2.25),ft2(2.25),ft4(1.25)
0.12720588	0.24767157	dt(2.25),ft2(2.25),ft4(1.5)
0.09436274	0.31647548	dt(2.25),ft2(2.25),ft4(1.75)
0.07254902	0.3642451	dt(2.25),ft2(2.25),ft4(2.0)
0.060539216	0.39005393	dt(2.25),ft2(2.25),ft4(2.25)
