FRR	FAR	Caracteristicas
0.18651961	0.09942647	dt(1.5),ft1(1.5),ft2(1.5),ft3(1.75)
0.18651961	0.09944118	dt(1.5),ft1(1.5),ft2(1.5),ft3(2.0)
0.18651961	0.09944118	dt(1.5),ft1(1.5),ft2(1.5),ft3(2.25)
0.24289216	0.07821569	dt(1.5),ft1(1.5),ft2(1.75),ft3(1.25)
0.1867647	0.10172549	dt(1.5),ft1(1.5),ft2(1.75),ft3(1.5)
0.17965686	0.107083336	dt(1.5),ft1(1.5),ft2(1.75),ft3(1.75)
0.17941177	0.10720588	dt(1.5),ft1(1.5),ft2(1.75),ft3(2.0)
0.17941177	0.10720588	dt(1.5),ft1(1.5),ft2(1.75),ft3(2.25)
0.24264705	0.078245096	dt(1.5),ft1(1.5),ft2(2.0),ft3(1.25)
0.18627451	0.10187745	dt(1.5),ft1(1.5),ft2(2.0),ft3(1.5)
0.17916666	0.107357845	dt(1.5),ft1(1.5),ft2(2.0),ft3(1.75)
0.17867647	0.107539214	dt(1.5),ft1(1.5),ft2(2.0),ft3(2.0)
0.17867647	0.107539214	dt(1.5),ft1(1.5),ft2(2.0),ft3(2.25)
0.24264705	0.078245096	dt(1.5),ft1(1.5),ft2(2.25),ft3(1.25)
0.18627451	0.10187745	dt(1.5),ft1(1.5),ft2(2.25),ft3(1.5)
0.17916666	0.10736275	dt(1.5),ft1(1.5),ft2(2.25),ft3(1.75)
0.17867647	0.10754902	dt(1.5),ft1(1.5),ft2(2.25),ft3(2.0)
0.17867647	0.10754902	dt(1.5),ft1(1.5),ft2(2.25),ft3(2.25)
0.25955883	0.06792157	dt(1.5),ft1(1.75),ft2(1.25),ft3(1.25)
0.24313726	0.073107846	dt(1.5),ft1(1.75),ft2(1.25),ft3(1.5)
0.24215686	0.07328431	dt(1.5),ft1(1.75),ft2(1.25),ft3(1.75)
0.24215686	0.07329412	dt(1.5),ft1(1.75),ft2(1.25),ft3(2.0)
0.24215686	0.07329412	dt(1.5),ft1(1.75),ft2(1.25),ft3(2.25)
0.24338235	0.07775	dt(1.5),ft1(1.75),ft2(1.5),ft3(1.25)
0.18872549	0.10132353	dt(1.5),ft1(1.75),ft2(1.5),ft3(1.5)
0.18039216	0.10515686	dt(1.5),ft1(1.75),ft2(1.5),ft3(1.75)
0.17990196	0.10528431	dt(1.5),ft1(1.75),ft2(1.5),ft3(2.0)
0.17990196	0.10528921	dt(1.5),ft1(1.75),ft2(1.5),ft3(2.25)
0.24289216	0.078906864	dt(1.5),ft1(1.75),ft2(1.75),ft3(1.25)
0.18284313	0.1087451	dt(1.5),ft1(1.75),ft2(1.75),ft3(1.5)
0.15465686	0.12439706	dt(1.5),ft1(1.75),ft2(1.75),ft3(1.75)
0.15147059	0.12596568	dt(1.5),ft1(1.75),ft2(1.75),ft3(2.0)
0.15147059	0.1259951	dt(1.5),ft1(1.75),ft2(1.75),ft3(2.25)
0.24264705	0.07897549	dt(1.5),ft1(1.75),ft2(2.0),ft3(1.25)
0.18235295	0.10941666	dt(1.5),ft1(1.75),ft2(2.0),ft3(1.5)
0.15171568	0.12720098	dt(1.5),ft1(1.75),ft2(2.0),ft3(1.75)
0.14705883	0.13075	dt(1.5),ft1(1.75),ft2(2.0),ft3(2.0)
0.14705883	0.13085784	dt(1.5),ft1(1.75),ft2(2.0),ft3(2.25)
0.24264705	0.07898039	dt(1.5),ft1(1.75),ft2(2.25),ft3(1.25)
0.18210784	0.109460786	dt(1.5),ft1(1.75),ft2(2.25),ft3(1.5)
0.15147059	0.12736274	dt(1.5),ft1(1.75),ft2(2.25),ft3(1.75)
0.14681372	0.13098039	dt(1.5),ft1(1.75),ft2(2.25),ft3(2.0)
0.14681372	0.13112745	dt(1.5),ft1(1.75),ft2(2.25),ft3(2.25)
0.25955883	0.06792157	dt(1.5),ft1(2.0),ft2(1.25),ft3(1.25)
0.24313726	0.07313725	dt(1.5),ft1(2.0),ft2(1.25),ft3(1.5)
0.24215686	0.07331373	dt(1.5),ft1(2.0),ft2(1.25),ft3(1.75)
0.24215686	0.07332353	dt(1.5),ft1(2.0),ft2(1.25),ft3(2.0)
0.24215686	0.07332353	dt(1.5),ft1(2.0),ft2(1.25),ft3(2.25)
0.24338235	0.07775	dt(1.5),ft1(2.0),ft2(1.5),ft3(1.25)
0.18848039	0.10157353	dt(1.5),ft1(2.0),ft2(1.5),ft3(1.5)
0.17990196	0.1057451	dt(1.5),ft1(2.0),ft2(1.5),ft3(1.75)
0.17916666	0.10597059	dt(1.5),ft1(2.0),ft2(1.5),ft3(2.0)
0.17916666	0.105975494	dt(1.5),ft1(2.0),ft2(1.5),ft3(2.25)
0.24289216	0.078906864	dt(1.5),ft1(2.0),ft2(1.75),ft3(1.25)
0.18235295	0.10925981	dt(1.5),ft1(2.0),ft2(1.75),ft3(1.5)
0.15196079	0.12763725	dt(1.5),ft1(2.0),ft2(1.75),ft3(1.75)
0.14779411	0.13079903	dt(1.5),ft1(2.0),ft2(1.75),ft3(2.0)
0.14730392	0.13095099	dt(1.5),ft1(2.0),ft2(1.75),ft3(2.25)
0.24264705	0.07897549	dt(1.5),ft1(2.0),ft2(2.0),ft3(1.25)
0.18186274	0.11005392	dt(1.5),ft1(2.0),ft2(2.0),ft3(1.5)
0.14705883	0.13242647	dt(1.5),ft1(2.0),ft2(2.0),ft3(1.75)
0.13161765	0.14252941	dt(1.5),ft1(2.0),ft2(2.0),ft3(2.0)
0.12916666	0.14379902	dt(1.5),ft1(2.0),ft2(2.0),ft3(2.25)
0.24264705	0.07898039	dt(1.5),ft1(2.0),ft2(2.25),ft3(1.25)
0.18161765	0.11012745	dt(1.5),ft1(2.0),ft2(2.25),ft3(1.5)
0.14681372	0.13295588	dt(1.5),ft1(2.0),ft2(2.25),ft3(1.75)
0.12941177	0.14415686	dt(1.5),ft1(2.0),ft2(2.25),ft3(2.0)
0.1264706	0.14659804	dt(1.5),ft1(2.0),ft2(2.25),ft3(2.25)
0.25955883	0.06792157	dt(1.5),ft1(2.25),ft2(1.25),ft3(1.25)
0.24313726	0.07313725	dt(1.5),ft1(2.25),ft2(1.25),ft3(1.5)
0.24215686	0.07331373	dt(1.5),ft1(2.25),ft2(1.25),ft3(1.75)
0.24215686	0.07332353	dt(1.5),ft1(2.25),ft2(1.25),ft3(2.0)
0.24215686	0.07332353	dt(1.5),ft1(2.25),ft2(1.25),ft3(2.25)
0.24338235	0.07775	dt(1.5),ft1(2.25),ft2(1.5),ft3(1.25)
0.18848039	0.10157843	dt(1.5),ft1(2.25),ft2(1.5),ft3(1.5)
0.17990196	0.10577451	dt(1.5),ft1(2.25),ft2(1.5),ft3(1.75)
0.17916666	0.1060098	dt(1.5),ft1(2.25),ft2(1.5),ft3(2.0)
0.17916666	0.10602451	dt(1.5),ft1(2.25),ft2(1.5),ft3(2.25)
0.24289216	0.078906864	dt(1.5),ft1(2.25),ft2(1.75),ft3(1.25)
0.18235295	0.10927451	dt(1.5),ft1(2.25),ft2(1.75),ft3(1.5)
0.15196079	0.12784314	dt(1.5),ft1(2.25),ft2(1.75),ft3(1.75)
0.14779411	0.13138725	dt(1.5),ft1(2.25),ft2(1.75),ft3(2.0)
0.14730392	0.13164216	dt(1.5),ft1(2.25),ft2(1.75),ft3(2.25)
0.24264705	0.07897549	dt(1.5),ft1(2.25),ft2(2.0),ft3(1.25)
0.18186274	0.110083334	dt(1.5),ft1(2.25),ft2(2.0),ft3(1.5)
0.14705883	0.13284804	dt(1.5),ft1(2.25),ft2(2.0),ft3(1.75)
0.13039216	0.14462745	dt(1.5),ft1(2.25),ft2(2.0),ft3(2.0)
0.1264706	0.14711274	dt(1.5),ft1(2.25),ft2(2.0),ft3(2.25)
0.24264705	0.07898039	dt(1.5),ft1(2.25),ft2(2.25),ft3(1.25)
0.18161765	0.110156864	dt(1.5),ft1(2.25),ft2(2.25),ft3(1.5)
0.14681372	0.13348038	dt(1.5),ft1(2.25),ft2(2.25),ft3(1.75)
0.1264706	0.14754412	dt(1.5),ft1(2.25),ft2(2.25),ft3(2.0)
0.11764706	0.1542451	dt(1.5),ft1(2.25),ft2(2.25),ft3(2.25)
0.2379902	0.09066667	dt(1.75),ft1(1.25),ft2(1.25),ft3(1.25)
0.22818628	0.09482353	dt(1.75),ft1(1.25),ft2(1.25),ft3(1.5)
0.22769608	0.09487745	dt(1.75),ft1(1.25),ft2(1.25),ft3(1.75)
0.22769608	0.09487745	dt(1.75),ft1(1.25),ft2(1.25),ft3(2.0)
0.22769608	0.09487745	dt(1.75),ft1(1.25),ft2(1.25),ft3(2.25)
0.22745098	0.09940686	dt(1.75),ft1(1.25),ft2(1.5),ft3(1.25)
0.21102941	0.11022549	dt(1.75),ft1(1.25),ft2(1.5),ft3(1.5)
0.21053922	0.110710785	dt(1.75),ft1(1.25),ft2(1.5),ft3(1.75)
0.21053922	0.11072549	dt(1.75),ft1(1.25),ft2(1.5),ft3(2.0)
0.21053922	0.11072549	dt(1.75),ft1(1.25),ft2(1.5),ft3(2.25)
0.22720589	0.09982843	dt(1.75),ft1(1.25),ft2(1.75),ft3(1.25)
0.21078432	0.11121569	dt(1.75),ft1(1.25),ft2(1.75),ft3(1.5)
0.21004902	0.11196078	dt(1.75),ft1(1.25),ft2(1.75),ft3(1.75)
0.21004902	0.11198039	dt(1.75),ft1(1.25),ft2(1.75),ft3(2.0)
0.21004902	0.11198039	dt(1.75),ft1(1.25),ft2(1.75),ft3(2.25)
0.22720589	0.09982843	dt(1.75),ft1(1.25),ft2(2.0),ft3(1.25)
0.21078432	0.11122059	dt(1.75),ft1(1.25),ft2(2.0),ft3(1.5)
0.21004902	0.11197059	dt(1.75),ft1(1.25),ft2(2.0),ft3(1.75)
0.21004902	0.1119902	dt(1.75),ft1(1.25),ft2(2.0),ft3(2.0)
0.21004902	0.1119902	dt(1.75),ft1(1.25),ft2(2.0),ft3(2.25)
0.22720589	0.09982843	dt(1.75),ft1(1.25),ft2(2.25),ft3(1.25)
0.21078432	0.11122059	dt(1.75),ft1(1.25),ft2(2.25),ft3(1.5)
0.21004902	0.11197059	dt(1.75),ft1(1.25),ft2(2.25),ft3(1.75)
0.21004902	0.1119902	dt(1.75),ft1(1.25),ft2(2.25),ft3(2.0)
0.21004902	0.1119902	dt(1.75),ft1(1.25),ft2(2.25),ft3(2.25)
0.23063725	0.09718137	dt(1.75),ft1(1.5),ft2(1.25),ft3(1.25)
0.21372549	0.10464216	dt(1.75),ft1(1.5),ft2(1.25),ft3(1.5)
0.2125	0.104941174	dt(1.75),ft1(1.5),ft2(1.25),ft3(1.75)
0.2125	0.10495588	dt(1.75),ft1(1.5),ft2(1.25),ft3(2.0)
0.2125	0.10495588	dt(1.75),ft1(1.5),ft2(1.25),ft3(2.25)
0.2129902	0.112568624	dt(1.75),ft1(1.5),ft2(1.5),ft3(1.25)
0.15686275	0.1425098	dt(1.75),ft1(1.5),ft2(1.5),ft3(1.5)
0.15196079	0.14595588	dt(1.75),ft1(1.5),ft2(1.5),ft3(1.75)
0.15196079	0.14601961	dt(1.75),ft1(1.5),ft2(1.5),ft3(2.0)
0.15196079	0.14601961	dt(1.75),ft1(1.5),ft2(1.5),ft3(2.25)
0.2122549	0.11455392	dt(1.75),ft1(1.5),ft2(1.75),ft3(1.25)
0.15269607	0.15008824	dt(1.75),ft1(1.5),ft2(1.75),ft3(1.5)
0.14436275	0.15918627	dt(1.75),ft1(1.5),ft2(1.75),ft3(1.75)
0.14411765	0.15955392	dt(1.75),ft1(1.5),ft2(1.75),ft3(2.0)
0.14411765	0.15955392	dt(1.75),ft1(1.5),ft2(1.75),ft3(2.25)
0.2120098	0.114617646	dt(1.75),ft1(1.5),ft2(2.0),ft3(1.25)
0.15220588	0.15047058	dt(1.75),ft1(1.5),ft2(2.0),ft3(1.5)
0.14387254	0.15984803	dt(1.75),ft1(1.5),ft2(2.0),ft3(1.75)
0.14338236	0.16042647	dt(1.75),ft1(1.5),ft2(2.0),ft3(2.0)
0.14338236	0.16042647	dt(1.75),ft1(1.5),ft2(2.0),ft3(2.25)
0.2120098	0.114617646	dt(1.75),ft1(1.5),ft2(2.25),ft3(1.25)
0.15220588	0.15048039	dt(1.75),ft1(1.5),ft2(2.25),ft3(1.5)
0.14387254	0.15986764	dt(1.75),ft1(1.5),ft2(2.25),ft3(1.75)
0.14338236	0.16045588	dt(1.75),ft1(1.5),ft2(2.25),ft3(2.0)
0.14338236	0.16045588	dt(1.75),ft1(1.5),ft2(2.25),ft3(2.25)
0.23063725	0.09764215	dt(1.75),ft1(1.75),ft2(1.25),ft3(1.25)
0.21372549	0.10556372	dt(1.75),ft1(1.75),ft2(1.25),ft3(1.5)
0.2125	0.10594118	dt(1.75),ft1(1.75),ft2(1.25),ft3(1.75)
0.2125	0.10596079	dt(1.75),ft1(1.75),ft2(1.25),ft3(2.0)
0.2125	0.10596079	dt(1.75),ft1(1.75),ft2(1.25),ft3(2.25)
0.2129902	0.11381373	dt(1.75),ft1(1.75),ft2(1.5),ft3(1.25)
0.15465686	0.14921078	dt(1.75),ft1(1.75),ft2(1.5),ft3(1.5)
0.14558823	0.15529902	dt(1.75),ft1(1.75),ft2(1.5),ft3(1.75)
0.14509805	0.15555882	dt(1.75),ft1(1.75),ft2(1.5),ft3(2.0)
0.14509805	0.15556863	dt(1.75),ft1(1.75),ft2(1.5),ft3(2.25)
0.2122549	0.11625	dt(1.75),ft1(1.75),ft2(1.75),ft3(1.25)
0.14828432	0.16190687	dt(1.75),ft1(1.75),ft2(1.75),ft3(1.5)
0.118872546	0.1857598	dt(1.75),ft1(1.75),ft2(1.75),ft3(1.75)
0.115686275	0.18848039	dt(1.75),ft1(1.75),ft2(1.75),ft3(2.0)
0.115686275	0.18855391	dt(1.75),ft1(1.75),ft2(1.75),ft3(2.25)
0.2120098	0.11641667	dt(1.75),ft1(1.75),ft2(2.0),ft3(1.25)
0.14779411	0.1632647	dt(1.75),ft1(1.75),ft2(2.0),ft3(1.5)
0.115686275	0.19062255	dt(1.75),ft1(1.75),ft2(2.0),ft3(1.75)
